CMPD_CHEMBLID,exp,smiles
CHEMBL3594175,1.8,CN(Cc1ccc2[nH]cnc2c1Cl)c3nccc(Nc4cc([nH]n4)[C@H]5CCN(C)C5=O)n3
CHEMBL3594177,0.96,CN(C[C@@H]1CC[C@@H](N)CC1)c2nccc(Nc3cc([nH]n3)[C@H]4CCN(C)C4=O)n2
CHEMBL3594178,0.12,CCN(C[C@@H]1CC[C@@H](N)CC1)c2nccc(Nc3cc([nH]n3)[C@H]4CCN(C)C4=O)n2
CHEMBL3596899,1.6,Clc1ccccc1C(=O)c2c[nH]c3ncc(cc23)c4cnn(c4)C5CCNCC5
CHEMBL3596902,1.4,O=C(c1ccccc1)c2c[nH]c3ncc(cc23)c4cnn(c4)C5CCNCC5
CHEMBL3596903,1.8,Cc1ccccc1C(=O)c2c[nH]c3ncc(cc23)c4cnn(c4)C5CCNCC5
CHEMBL3596904,1.5,Fc1ccccc1C(=O)c2c[nH]c3ncc(cc23)c4cnn(c4)C5CCNCC5
CHEMBL3596905,0.57,O=C(c1ccccc1C#N)c2c[nH]c3ncc(cc23)c4cnn(c4)C5CCNCC5
CHEMBL3596906,1.1,COc1ccccc1C(=O)c2c[nH]c3ncc(cc23)c4cnn(c4)C5CCNCC5
CHEMBL3596907,2.3,Clc1cccc(c1)C(=O)c2c[nH]c3ncc(cc23)c4cnn(c4)C5CCNCC5
CHEMBL3596908,2.2,Clc1ccc(cc1)C(=O)c2c[nH]c3ncc(cc23)c4cnn(c4)C5CCNCC5
CHEMBL3596909,0.53,OCc1ccc(cc1)C(=O)c2c[nH]c3ncc(cc23)c4cnn(c4)C5CCNCC5
CHEMBL3596910,3.2,O=C(c1ccc(COc2ccccc2)cc1)c3c[nH]c4ncc(cc34)c5cnn(c5)C6CCNCC6
CHEMBL3596911,2.3,Cc1cccc(Cl)c1C(=O)c2c[nH]c3ncc(cc23)c4cnn(c4)C5CCNCC5
CHEMBL3596912,0.96,OCc1ccc(Cl)c(c1)C(=O)c2c[nH]c3ncc(cc23)c4cnn(c4)C5CCNCC5
CHEMBL3596913,1.1,Clc1ccc(cc1C(=O)c2c[nH]c3ncc(cc23)c4cnn(c4)C5CCNCC5)C#N
CHEMBL3596914,2.1,Fc1ccc(C(=O)c2c[nH]c3ncc(cc23)c4cnn(c4)C5CCNCC5)c(Cl)c1
CHEMBL3596915,2.5,Clc1ccc(C(=O)c2c[nH]c3ncc(cc23)c4cnn(c4)C5CCNCC5)c(Cl)c1
CHEMBL3596916,1.2,Clc1cc(ccc1C(=O)c2c[nH]c3ncc(cc23)c4cnn(c4)C5CCNCC5)C#N
CHEMBL3596917,0.5,NC(=O)c1ccc(C(=O)c2c[nH]c3ncc(cc23)c4cnn(c4)C5CCNCC5)c(Cl)c1
CHEMBL3596918,0.63,CS(=O)(=O)c1ccc(C(=O)c2c[nH]c3ncc(cc23)c4cnn(c4)C5CCNCC5)c(Cl)c1
CHEMBL3596919,0.97,OCc1ccc(C(=O)c2c[nH]c3ncc(cc23)c4cnn(c4)C5CCNCC5)c(Cl)c1
CHEMBL3596920,1.7,COCc1ccc(C(=O)c2c[nH]c3ncc(cc23)c4cnn(c4)C5CCNCC5)c(Cl)c1
CHEMBL3596922,2.2,CN1CCC(CC1)n2cc(cn2)c3cnc4[nH]cc(C(=O)c5ccc(CO)cc5Cl)c4c3
CHEMBL3596923,2.5,CC(=O)N1CCC(CC1)n2cc(cn2)c3cnc4[nH]cc(C(=O)c5ccc(CO)cc5Cl)c4c3
CHEMBL3596924,3.4,COc1c(cnn1C)c2cnc3[nH]cc(C(=O)c4ccc(CO)cc4Cl)c3c2
CHEMBL3596925,4.9,COc1nn(C)cc1c2cnc3[nH]cc(C(=O)c4ccc(COc5ccccc5)cc4Cl)c3c2
CHEMBL3596926,4.1,COc1nn(C)cc1c2cnc3[nH]cc(C(=O)c4ccc(COc5ccccc5F)cc4Cl)c3c2
CHEMBL3596927,4.3,COc1nn(C)cc1c2cnc3[nH]cc(C(=O)c4ccc(COc5ccccn5)cc4Cl)c3c2
CHEMBL3596928,4.3,COc1nn(C)cc1c2cnc3[nH]cc(C(=O)c4ccc(COc5cccnc5)cc4Cl)c3c2
CHEMBL3596929,3.1,COc1nn(C)cc1c2cnc3[nH]cc(C(=O)c4ccc(CCO)cc4Cl)c3c2
CHEMBL3596930,3.2,COc1nn(C)cc1c2cnc3[nH]cc(C(=O)c4cc(CCO)ccc4Cl)c3c2
CHEMBL3596932,4,CN1CCc2ccc(cc2C1)c3cnc4[nH]cc(C(=O)c5ccccc5Cl)c4c3
CHEMBL3597011,3.3,CN1CCc2cc(ccc2C1)c3cnc4[nH]cc(C(=O)c5ccccc5Cl)c4c3
CHEMBL3598140,2.9,OC(=O)c1ccc(cc1)c2nn(C(=O)c3c(Cl)cccc3C(F)(F)F)c4ccccc24
CHEMBL3598141,1.5,OC(=O)c1ccc(cc1)c2nc(C(=O)c3c(Cl)cccc3C(F)(F)F)n4ccccc24
CHEMBL3598142,0.8,OC(=O)c1ccc(cc1)c2nc(C(=O)c3c(Cl)cccc3C(F)(F)F)n4CCCCc24
CHEMBL3598143,0.3,OC(=O)c1ccc(cc1)c2nc(C(=O)c3c(Cl)cccc3C(F)(F)F)n4cccnc24
CHEMBL3598144,0.7,OC(=O)c1ccc(cc1)c2nc(C(=O)c3c(Cl)cccc3C(F)(F)F)n4ccncc24
CHEMBL3598145,-0.3,OC(=O)c1ccc(cc1)n2nc(C(=O)c3c(Cl)cccc3C(F)(F)F)c4CCCCc24
CHEMBL3598146,1,OC(=O)c1ccc(cc1)c2cn3ccnc(c4c(Cl)cccc4C(F)(F)F)c3n2
CHEMBL3598147,1,OC(=O)c1ccc(cc1)c2cn3CCOC(c4c(Cl)cccc4C(F)(F)F)c3n2
CHEMBL3598148,2.5,OC(=O)c1ccc(cc1O)c2nc(C(=O)c3c(Cl)cccc3C(F)(F)F)n4ccccc24
CHEMBL3598149,1.8,OC(=O)c1ccc(c(F)c1)c2nc(C(=O)c3c(Cl)cccc3C(F)(F)F)n4ccccc24
CHEMBL3598150,1.5,OC(=O)C1CCC(=CC1)c2nc(C(=O)c3c(Cl)cccc3C(F)(F)F)n4ccccc24
CHEMBL3598151,1.3,OC(=O)[C@@H]1CC[C@H](CC1)c2nc(C(=O)c3c(Cl)cccc3C(F)(F)F)n4ccccc24
CHEMBL3598152,1.8,OC(=O)[C@@H]1CC[C@@H](CC1)c2nc(C(=O)c3c(Cl)cccc3C(F)(F)F)n4ccccc24
CHEMBL3598153,0.4,OC(=O)C1CCN(CC1)c2nc(C(=O)c3c(Cl)cccc3C(F)(F)F)n4ccccc24
CHEMBL3598154,0,OC(=O)C1(O)CCN(CC1)c2nc(C(=O)c3c(Cl)cccc3C(F)(F)F)n4ccccc24
CHEMBL3598155,0.3,O[C@H]1CN(CC[C@@H]1C(=O)O)c2nc(C(=O)c3c(Cl)cccc3C(F)(F)F)n4ccccc24
CHEMBL3596269,0.4,O[C@@H]1CN(CC[C@H]1C(=O)O)c2nc(C(=O)c3c(Cl)cccc3C(F)(F)F)n4ccccc24
CHEMBL3596270,1.3,OC(=O)c1ccc(c(F)c1)c2nc(C(=O)c3c(Cl)cccc3C(F)(F)F)n4CCCCc24
CHEMBL3596271,1.4,OC(=O)c1ccc(c(F)c1)c2nc(C(=O)c3ccccc3C(F)(F)F)n4CCCCc24
CHEMBL3596272,1.2,OC(=O)c1ccc(c(F)c1)c2nc(C(=O)c3c(F)cccc3Cl)n4CCCCc24
CHEMBL3596273,1.5,OC(=O)c1ccc(c(F)c1)c2nc(C(=O)c3c(Cl)cccc3Cl)n4CCCCc24
CHEMBL3596274,0.7,OC(=O)c1ccc(c(F)c1)c2nc(C(=O)c3c(Cl)cccc3C#N)n4CCCCc24
CHEMBL3596275,0.8,COc1cccc(Cl)c1C(=O)c2nc(c3CCCCn23)c4ccc(cc4F)C(=O)O
CHEMBL3596276,1.6,OC(=O)c1ccc(c(F)c1)c2nc(C(=O)c3c(Cl)cccc3C4CC4)n5CCCCc25
CHEMBL3596277,0.7,OC(=O)c1ccc(c(F)c1)c2nc(C(=O)c3c(cccc3C(F)(F)F)C#N)n4CCCCc24
CHEMBL3596279,1.5,OC(=O)c1ccc(cc1O)c2nc(C(=O)c3c(Cl)cccc3C4CC4)n5cccnc25
CHEMBL3601184,2.6,C[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)N[C@H]2CC=C[C@@H](N(C)C2=O)c3ccccc3
CHEMBL3601281,1.65,C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@H]2CC=C[C@@H](N(C)C2=O)c3ccccc3
CHEMBL3601289,1.98,C[C@H](NC(=O)[C@@H](N)c1ccccc1)C(=O)N[C@H]2CC=C[C@H](C3CCCCC3)N(C)C2=O
CHEMBL3601292,2.2,C[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(=O)N[C@H]2CC=C[C@H](C3CCCCC3)N(C)C2=O
CHEMBL3601293,2.69,C[C@H](NC(=O)[C@@H](N)c1cccc(Cl)c1)C(=O)N[C@H]2CC=C[C@H](C3CCCCC3)N(C)C2=O
CHEMBL3601377,1.4,COc1ccc(COC2=CC(=O)N(CC(=O)c3ccc(CN(C)C)cc3C)N=C2)nc1
CHEMBL3427712,2.4,CCO[C@@H](CC(=O)O)c1ccc(O[C@@H]2CCc3c2cccc3C(F)(F)F)cc1
CHEMBL3605416,3.49,Nc1ccccc1NC(=O)c2ccc(CSC3=N[C@H](CN3)c4ccccc4)cc2
CHEMBL3605415,1.92,Nc1ccccc1NC(=O)c2ccc(CNC3=N[C@H](CN3)c4ccccc4)cc2
CHEMBL3605495,3.09,Nc1ccccc1NC(=O)c2ccc(CNC3=N[C@@H](CO3)c4ccccc4)cc2
CHEMBL3605502,2.79,Nc1ccccc1NC(=O)c2ccc(CNC3=NC[C@H](O3)c4ccccc4)cc2
CHEMBL3605508,0.89,Nc1ccccc1NC(=O)c2ccc(CNC3=N[C@H](Cc4c[nH]cn4)CO3)cc2
CHEMBL3605494,3.1,Nc1ccccc1NC(=O)c2ccc(CNC3=N[C@H](CO3)c4ccccc4)cc2
CHEMBL3605503,2.99,Nc1ccccc1NC(=O)c2ccc(CNC3=NC[C@@H](O3)c4ccccc4)cc2
CHEMBL3605507,0.9,Nc1ccccc1NC(=O)c2ccc(CNC3=N[C@@H](Cc4c[nH]cn4)CO3)cc2
CHEMBL3605493,5.41,Nc1ccccc1NC(=O)c2ccc(CSC3=N[C@@H](Cc4ccccc4)CO3)cc2
CHEMBL3605492,3.19,Nc1ccccc1NC(=O)c2ccc(CSC3=N[C@H](CO3)c4cccnc4)cc2
CHEMBL3605501,2.86,Nc1ccccc1NC(=O)c2ccc(CNC3=N[C@@H](Cc4ccccc4)CO3)cc2
CHEMBL3605500,1.71,Nc1ccccc1NC(=O)c2ccc(CNC3=N[C@H](CO3)c4cccnc4)cc2
CHEMBL3605496,3.39,Nc1ccccc1NC(=O)c2ccc(CNC3=NC(CO3)c4ccc(F)cc4)cc2
CHEMBL3605497,3.42,Nc1ccccc1NC(=O)c2ccc(CNC3=NC(CO3)c4cccc(F)c4)cc2
CHEMBL3605498,4.54,Nc1ccccc1NC(=O)c2ccc(CNC3=NC(CO3)c4ccc(cc4)C(F)(F)F)cc2
CHEMBL3605499,1.74,Nc1ccccc1NC(=O)c2ccc(CNC3=N[C@H](CO3)c4ccc(O)cc4)cc2
CHEMBL3605504,5.29,Nc1ccccc1NC(=O)c2ccc(CNC3=NC(CO3)(c4ccccc4)c5ccccc5)cc2
CHEMBL3605505,5.01,Nc1ccccc1NC(=O)c2ccc(CNC3=N[C@H]([C@@H](O3)c4ccccc4)c5ccccc5)cc2
CHEMBL3605506,4.54,Nc1ccccc1NC(=O)c2ccc(CNC3=N[C@@H]([C@@H](O3)c4ccccc4)c5ccccc5)cc2
CHEMBL3604214,4.1,Nc1ncc(nc1C(=O)NC2CCCC2)c3ccccc3
CHEMBL3604215,4.3,CCC(CC)NC(=O)c1nc(cnc1N)c2ccccc2
CHEMBL3604225,4.3,CC(C)(C)NC(=O)c1nc(cnc1N)c2ccccc2
CHEMBL3604237,3.6,CCC(C)NC(=O)c1nc(cnc1N)c2ccccc2C#N
CHEMBL3604239,4.4,CCC(C)NC(=O)c1nc(cnc1N)c2cccc(Cl)c2
CHEMBL3604247,4,CCC(C)NC(=O)c1nc(cnc1N)c2ccc(F)cc2
CHEMBL3604248,4.5,CCC(C)NC(=O)c1nc(cnc1N)c2ccc(Cl)cc2
CHEMBL3604257,4.7,CCC(CC)NC(=O)c1nc(cnc1N)c2cccc(C)c2
CHEMBL3604259,4.4,CCC(CC)NC(=O)c1nc(cnc1N)c2ccc(F)cc2
CHEMBL3604260,4.8,CCC(CC)NC(=O)c1nc(cnc1N)c2ccc(F)c(C)c2
CHEMBL3604261,4.2,CCC(CC)NC(=O)c1nc(cnc1N)c2ccc(F)cc2C#N
CHEMBL3604265,3.9,Nc1ncc(nc1C(=O)NC2CCCC2)c3ccccc3C#N
CHEMBL3604266,4.6,Cc1cccc(c1)c2cnc(N)c(n2)C(=O)NC3CCCC3
CHEMBL272980,2.96,Nc1ccccc1NC(=O)c2ccc(CNc3nccc(n3)c4cccnc4)cc2
CHEMBL2178578,3.7,CC(C)(C)c1ccc(cc1)S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c3ccn(=O)cc3
CHEMBL3605552,0.9,CCn1c(nc2cnccc12)[C@@H](C)NS(=O)(=O)c3ccc(cc3)C#N
CHEMBL3605553,1.4,CCn1c(nc2cnc(OC)cc12)[C@@H](C)NS(=O)(=O)c3ccc(cc3)C#N
CHEMBL3605554,1.6,CCn1c(nc2cnc(cc12)C(F)(F)F)[C@@H](C)NS(=O)(=O)c3ccc(cc3)C#N
CHEMBL3605555,1.9,CCn1c(nc2cnc(cc12)C3CC3)[C@@H](C)NS(=O)(=O)c4ccc(cc4)C#N
CHEMBL3605556,1,CCn1c(nc2cnc(OC)cc12)[C@@H](C)NS(=O)(=O)c3ccc(nc3)C#N
CHEMBL3605557,1.3,CCn1c(nc2cnc(cc12)C(F)(F)F)[C@@H](C)NS(=O)(=O)c3ccc(nc3)C#N
CHEMBL3605558,1.6,CCn1c(nc2cnc(cc12)C3CC3)[C@@H](C)NS(=O)(=O)c4ccc(nc4)C#N
CHEMBL1448,4.48,Oc1ccc(Cl)cc1C(=O)Nc2ccc(cc2Cl)[N+](=O)[O-]
CHEMBL3608741,1,Cc1nsc(n1)c2nnc3[C@@H](CCO)N(CCn23)C(=O)c4ccc(F)cc4
CHEMBL3608740,1.3,C[C@H]1N(CCn2c1nnc2c3nc(C)ns3)C(=O)c4ccccc4
CHEMBL3608688,2.4,C[C@H]1N(CCn2c1nnc2c3nc(ns3)C(F)(F)F)C(=O)c4ccc(F)cc4
CHEMBL3608687,2,C[C@H]1N(CCn2c1nnc2c3nc(C)ns3)C(=O)c4ccc(Cl)cc4
CHEMBL3608686,2,Cc1nsc(n1)c2nnc3n2CCN(C(=O)c4ccc(F)cc4)C3(C)C
CHEMBL3608685,1.1,C[C@H]1N(CCn2c1nnc2c3ncns3)C(=O)c4ccc(F)cc4
CHEMBL3608684,1.2,Cc1nsc(n1)c2nnc3CN(CCn23)C(=O)c4ccc(F)cc4
CHEMBL3608683,1.7,CC(C)c1noc(n1)c2nnc3[C@@H](C)N(CCn23)C(=O)c4ccc(F)cc4
CHEMBL3608682,0.7,C[C@H]1N(CCn2c1nnc2c3onc(C)n3)C(=O)c4ccc(F)cc4
CHEMBL3608681,0.8,C[C@H]1N(CCn2c1nnc2c3nnc(C)s3)C(=O)c4ccc(F)cc4
CHEMBL3422018,3,C[C@H]1N(CCn2c1nnc2c3nc(C)ns3)C(=O)c4ccc(cc4)c5cccs5
CHEMBL3608680,1.5,C[C@H]1N(CCn2c1nnc2c3nc(C)ns3)C(=O)c4ccc(F)cc4
CHEMBL3422010,3.1,C[C@H]1N(CCn2c1nnc2c3csc(C)n3)C(=O)c4ccc(cc4)c5cccs5
CHEMBL3613703,3.6,COc1cccc(CC(=O)N2Cc3ccc(cc3C2)S(=O)(=O)NCCc4cccc(F)c4)c1
CHEMBL3613704,3.9,COc1cccc(CC(=O)N2Cc3ccc(cc3C2)S(=O)(=O)N(C)CCc4cccc(F)c4)c1
CHEMBL3613705,0.2,COc1cccc(CC(=O)N2Cc3ccc(cc3C2)S(=O)(=O)Nc4cnn(C)n4)c1
CHEMBL3613706,2.3,COc1cccc(CC(=O)N2Cc3ccc(cc3C2)S(=O)(=O)Nc4cnn(n4)c5ccccc5)c1
CHEMBL3613708,1.4,COc1cccc(CC(=O)N2Cc3ccc(cc3C2)S(=O)(=O)Nc4cnn(n4)C(C)C)c1
CHEMBL3613709,1.7,COc1cccc(CC(=O)N2Cc3ccc(cc3C2)S(=O)(=O)Nc4cnn(n4)C5CCC5)c1
CHEMBL3613710,0.2,COc1cccc(CC(=O)N2Cc3ccc(cc3C2)S(=O)(=O)Nc4cnn(n4)C5COC5)c1
CHEMBL3613711,0.9,COc1cccc(CC(=O)N2Cc3ccc(cc3C2)S(=O)(=O)Nc4cnn(n4)C5CCCOC5)c1
CHEMBL61998,3.85,COc1cc(cc(OC)c1OC)C(=O)\\C=C\\c2ccc(F)cc2
CHEMBL3613075,2.59,COc1cccc(OC)c1C(=O)\\C=C\\c2occc2
CHEMBL517539,2.97,CN(C)C(=O)CC1=NN(C(=O)c2c1c3ccc(Cl)cc3n2C)c4ccccc4
CHEMBL3613358,3.01,COc1ccc(cc1)N2N=C(CC(=O)N(C)C)c3c(C2=O)n(C)c4cc(Cl)ccc34
CHEMBL3613359,3.12,CN(C)C(=O)CC1=NN(C(=O)c2c1c3ccc(Cl)cc3n2C)c4ccc(OCCF)cc4
CHEMBL3613360,3.48,CN(C)C(=O)CC1=NN(C(=O)c2c1c3ccc(Cl)cc3n2C)c4ccc(OCCCF)cc4
CHEMBL3613361,3.75,CN(C)C(=O)CC1=NN(C(=O)c2c1c3ccc(Cl)cc3n2C)c4ccc(OCCCCF)cc4
CHEMBL3613362,3.62,CN(C)C(=O)CC1=NN(C(=O)c2c1c3ccc(Cl)cc3n2C)c4ccc(OC\\C=C\\CF)cc4
CHEMBL3613363,3.54,CN(C)C(=O)CC1=NN(C(=O)c2c1c3ccc(Cl)cc3n2C)c4ccc(OCC#CCF)cc4
CHEMBL3613366,3.09,CN(C)C(=O)CC1=NN(C(=O)c2c1c3ccc(Cl)cc3n2CCF)c4ccccc4
CHEMBL3613367,3.38,CN(C)C(=O)CC1=NN(C(=O)c2c1c3ccc(Cl)cc3n2CCCF)c4ccccc4
CHEMBL3613368,3.66,CN(C)C(=O)CC1=NN(C(=O)c2c1c3ccc(Cl)cc3n2CCCCF)c4ccccc4
CHEMBL3613369,3.48,CN(C)C(=O)CC1=NN(C(=O)c2c1c3ccc(Cl)cc3n2C\\C=C\\CF)c4ccccc4
CHEMBL3613370,3.44,CN(C)C(=O)CC1=NN(C(=O)c2c1c3ccc(Cl)cc3n2CC#CCF)c4ccccc4
CHEMBL3613371,3.2,CN(C)C(=O)CC1=NN(C(=O)c2c1c3ccc(Cl)cc3n2CCOCCF)c4ccccc4
CHEMBL3617089,0.38,CCOc1nn2C(=O)C=C(C)Nc2c1C#N
CHEMBL3617090,1.43,O=C1C=C(Cc2ccccc2)Nc3c(cnn13)C#N
CHEMBL3617091,0.21,CCC1=CC(=O)n2nc(C)c(C#N)c2N1
CHEMBL3617092,2.92,CCCC1=CC(=O)n2nc(NCc3ccc(Br)cc3)nc2N1
CHEMBL3617093,2.86,CCCC1=CC(=O)n2nc(NCc3ccc(Cl)cc3)nc2N1
CHEMBL3617094,2.9,CCCC1=CC(=O)n2nc(NCc3ccc(Cl)cc3)c(C#N)c2N1
CHEMBL3617095,3.02,CCCC1=CC(=O)n2nc(NCc3ccc(Br)cc3)c(C#N)c2N1
CHEMBL3617096,3.23,Clc1ccc(CNc2nn3C(=O)C=C(Cc4ccccc4)Nc3c2C#N)cc1
CHEMBL3617097,2.34,CCC1=CC(=O)n2nc(NCc3ccc(Cl)cc3)c(C#N)c2N1
CHEMBL3617098,3.38,CCCCC1=CC(=O)n2nc(NCc3ccc(Cl)cc3)c(C#N)c2N1
CHEMBL3617099,3.26,CC(C)CC1=CC(=O)n2nc(NCc3ccc(Cl)cc3)c(C#N)c2N1
CHEMBL3617100,3.87,CC(C)CCC1=CC(=O)n2nc(NCc3ccc(Cl)cc3)c(C#N)c2N1
CHEMBL3617101,1.94,COCC1=CC(=O)n2nc(NCc3ccc(Cl)cc3)c(C#N)c2N1
CHEMBL3617102,2.86,Clc1ccc(CNc2nn3C(=O)C=C(Cc4cocc4)Nc3c2C#N)cc1
CHEMBL3617103,3.32,CCCC1=CC(=O)n2nc(NCCc3ccc(Cl)cc3)c(C#N)c2N1
CHEMBL3617104,2.85,CCCC1=CC(=O)n2nc(CNc3ccc(Cl)cc3)c(C#N)c2N1
CHEMBL3617105,3.16,CCCC1=CC(=O)n2nc(COc3ccc(Cl)cc3)c(C#N)c2N1
CHEMBL3617106,3.49,CCCC1=CC(=O)n2nc(OCc3ccc(Cl)cc3)c(C#N)c2N1
CHEMBL3617107,3.26,CCCC1=CC(=O)n2nc(CCc3ccc(Cl)cc3)c(C#N)c2N1
CHEMBL3617108,2.28,CCCC1=CC(=O)n2nc(NC(=O)c3ccc(Cl)cc3)c(C#N)c2N1
CHEMBL3617087,3.08,CCCC1=CC(=O)n2nc(C(=O)Nc3ccc(Cl)cc3)c(C#N)c2N1
CHEMBL3617088,0.98,CCCC1=CC(=O)n2nc(CC(=O)N3CCCC3)c(C#N)c2N1
CHEMBL3617069,2.15,CCCC1=CC(=O)n2nc(NCc3ccccc3)c(C#N)c2N1
CHEMBL3617070,2.6,CCCC1=CC(=O)n2nc(NCc3ccc(C)cc3)c(C#N)c2N1
CHEMBL3617071,3.32,CCCC1=CC(=O)n2nc(NCc3ccc(Cl)c(C)c3)c(C#N)c2N1
CHEMBL3617072,3.13,CCCC1=CC(=O)n2nc(NCc3ccc(Cl)cc3OC)c(C#N)c2N1
CHEMBL3617073,1.23,CCCC1=CC(=O)n2nc(NCC3CCOCC3)c(C#N)c2N1
CHEMBL3617074,1.66,CCCC1=CC(=O)n2nc(NCc3ccc(Cl)nc3)c(C#N)c2N1
CHEMBL3617075,2.01,CCCC1=CC(=O)n2nc(NCc3ccc(Br)cn3)c(C#N)c2N1
CHEMBL3617076,2.98,CCCC1=CC(=O)n2nc(NCc3ccc(Cl)c(F)c3)c(C#N)c2N1
CHEMBL3617077,2.91,CCCC1=CC(=O)n2nc(NCc3ccc(Cl)cc3F)c(C#N)c2N1
CHEMBL3617078,3.12,CCCC1=CC(=O)n2nc(NCc3c(F)cc(Cl)cc3F)c(C#N)c2N1
CHEMBL3617079,3.1,CCCC1=CC(=O)n2nc(NCc3ccc(Br)cc3F)c(C#N)c2N1
CHEMBL3617080,3.69,CCCC1=CC(=O)n2nc(N[C@H](C)c3ccc(Br)cc3F)c(C#N)c2N1
CHEMBL3617081,3.55,CCCC1=CC(=O)n2nc(N[C@@H](C)c3ccc(Br)cc3F)c(C#N)c2N1
CHEMBL3617082,3.56,CCCCC1=CC(=O)n2nc(NCc3ccc(Cl)cc3F)c(C#N)c2N1
CHEMBL3617083,3.58,CCCCC1=CC(=O)n2nc(NCc3ccc(Br)cc3F)c(C#N)c2N1
CHEMBL3617084,4.06,CCCCC1=CC(=O)n2nc(N[C@H](C)c3ccc(Br)cc3F)c(C#N)c2N1
CHEMBL3617085,3.48,CCCCC1=CC(=O)n2nc(NCc3c(F)cc(Cl)cc3F)c(C#N)c2N1
CHEMBL3617086,3.67,CCCCC1=CC(=O)n2nc(NCc3c(F)cc(Br)cc3F)c(C#N)c2N1
CHEMBL3618219,2.8,COc1cc(ccc1c2oc(C)nc2)c3nnc4C(CCCn34)c5ccc(Cl)cc5
CHEMBL3618218,3.1,COc1cc(ccc1c2oc(C)nc2)c3nnc4C(OCCn34)c5ccc(Cl)c(Cl)c5
CHEMBL3618217,3.6,COc1cc(ccc1c2oc(C)nc2)c3nnc4C(=CCCn34)c5ccc(Cl)c(Cl)c5
CHEMBL3618216,3.3,COc1cc(ccc1c2oc(C)nc2)c3nnc4C(CCn34)c5ccc(Cl)c(Cl)c5
CHEMBL3618215,3.5,COc1cc(ccc1c2oc(C)nc2)c3nnc4C(CCCCn34)c5ccc(Cl)c(Cl)c5
CHEMBL3618214,4.2,COc1cc(ccc1c2oc(C)nc2)c3nnn4C(CCCc34)c5ccc(Cl)c(Cl)c5
CHEMBL3618213,3.2,COc1cc(ccc1c2oc(C)nc2)c3nnc4C(CCCn34)c5ccc(Cl)c(Cl)c5
CHEMBL3618212,4.4,COc1cc(ccc1c2oc(C)nc2)c3nc4C(CCCn4n3)c5ccc(Cl)c(Cl)c5
CHEMBL3618211,4.1,COc1cc(ccc1c2oc(C)nc2)c3nnc(Cc4ccc(Cl)c(Cl)c4)[nH]3
CHEMBL3618220,2.9,COc1cc(ccc1c2oc(C)nc2)c3nnc4C(CCCn34)c5ccc(cc5)C(F)(F)F
CHEMBL3618221,2.4,COc1cc(ccc1c2oc(C)nc2)c3nnc4C(CCCn34)c5ccc(F)cc5
CHEMBL3618222,2.4,COc1ccc(cc1)C2CCCn3c2nnc3c4ccc(c(OC)c4)c5oc(C)nc5
CHEMBL3618223,2.3,COc1cc(ccc1c2oc(C)nc2)c3nnc4C(CCCn34)c5ccc(cc5)N6CCOCC6
CHEMBL3618224,2.8,COc1cc(ccc1c2oc(C)nc2)c3nnc4C(CCCn34)c5cccc(c5)C(F)(F)F
CHEMBL3618225,3,COc1cc(ccc1c2oc(C)nc2)c3nnc4C(CCCn34)c5ccccc5C(F)(F)F
CHEMBL3618226,3.2,COc1cc(ccc1c2oc(C)nc2)c3nnc4C(CCCn34)c5ccc(Cl)c(c5)C(F)(F)F
CHEMBL3618228,3.5,COc1cc(ccc1c2oc(C)nc2)c3nnc4C(CCCn34)c5ccc(Cl)cc5C(F)(F)F
CHEMBL3618229,3.5,COc1cc(ccc1c2oc(C)nc2)c3nnc4[C@@H](CCCn34)c5ccc(Cl)cc5C(F)(F)F
CHEMBL3618230,3.5,COc1cc(ccc1c2oc(C)nc2)c3nnc4[C@H](CCCn34)c5ccc(Cl)cc5C(F)(F)F
CHEMBL3618440,2.01,C\\C(=N/c1ccc2C[C@@H](O)[C@H](NC(=O)c3ccc(Br)cc3)c2c1)\\NCc4ccc(F)cc4
CHEMBL3616504,1.04,CN1CCCC/C/1=N\\c2ccc3C[C@@H](O)[C@H](NC(=O)c4ccc(Br)cc4)c3c2
CHEMBL3617002,2.7,Oc1ccc(CNC(=O)Cc2ccc(Cl)cc2Cl)cc1O
CHEMBL2443225,2,OC1=CC(=CNC1=O)c2ccc(F)cc2
CHEMBL3616650,-1.25,OC(=O)COc1ccc(NC(=O)COc2ccccc2)cc1F
CHEMBL3616652,-0.18,CC(Oc1ccccc1)C(=O)Nc2ccc(OCC(=O)O)c(F)c2
CHEMBL3616656,0.07,CC(Oc1ccccc1F)C(=O)Nc2ccc(OCC(=O)O)c(F)c2
CHEMBL3616657,-0.99,Cc1cccc(OCC(=O)Nc2ccc(OCC(=O)O)c(F)c2)c1
CHEMBL3616660,0.15,CC(C)c1cccc(OCC(=O)Nc2ccc(OCC(=O)O)c(F)c2)c1
CHEMBL3616662,0.35,CC(C)(C)c1cccc(OCC(=O)Nc2ccc(OCC(=O)O)c(F)c2)c1
CHEMBL3616663,0.63,CC(Oc1cccc(c1)C(C)(C)C)C(=O)Nc2ccc(OCC(=O)O)c(F)c2
